Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,cp,cg,parachute_deploy_gain,Wind Speed,Wind Direction,Mach,omega_x,omega_y,omega_z,Cmq,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Acceleration
0.0,31.2222,131.01,3.0000000040022825,0.0,0.0,0.0,0.0,0.0,2.2828121974499247,0.0,0.0,64.99999999650323,1.5051667044354395e-14,130.64999999297152,0.0,1.274,1.0412389379908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,90.0,0.0,0.0
0.01,31.222199999996803,131.01000000000437,3.000001188062123,0.0,0.0,0.0,0.0,0.0,34.24218696174923,7.936313258992173e-11,7.611631482972623e-11,64.99999999650925,-2.9350750736495697e-13,130.64999999297305,3.856755440285909e-21,1.274,1.0412376346947911,0.0,0.0,0.0,2.3322755890764605e-13,-2.270048298641525e-19,6.301925127571996e-19,6.911788849595093e-19,-1.498772984791017e-31,0.0,89.99999999949476,7.936313258992173e-11,0.0
0.02,31.22219999999397,131.0100000000083,3.0000022349261,0.0,0.0,0.0,0.0,0.0,25.871876237766408,1.6439105225750838e-10,1.5766758886624472e-10,64.99999999651556,-5.719633476856533e-13,130.64999999297473,1.6547822276208313e-20,1.274,1.041236478156905,0.0,0.0,0.0,4.831024503891148e-13,-4.573977915173222e-19,1.2468324983583301e-18,1.389134033497053e-18,-6.142286989660989e-31,0.0,89.99999999895346,1.6439105225750838e-10,0.0
0.03,31.22219999886508,131.01000000155102,3.000145994305222,24.033177891370617,-0.0001038174585335,10.105722455754108,-1.3583718719461104e-05,4.139242200823275,180.34219359854663,0.0762265280123009,0.0575578397555744,64.99999999610517,-8.699863551505451e-12,130.64999999377144,0.0035579248349304,1.274,1.041228904886257,0.0,0.0,0.0,0.0002240098960463,1.9833208697323666e-15,-3.594343559944782e-08,5.473311521619461e-12,8.210498658774689e-12,24.03317789158153,89.5567029470501,0.0762102204040487,10.920574726175984
0.04,31.22219999222029,131.0100000106453,3.001366556188391,12.690999337513077,-2.972621241585389e-05,48.887566519031935,1.4465390069108368e-05,4.139048970627508,548.6359724538078,0.3297157821575378,0.2015891326864101,64.99999986878602,-5.7429635333188265e-11,130.64999999846637,0.0665677551246151,1.274,1.0412113771383462,0.0,0.0,0.0,0.0009689487508981,1.2877423262382288e-13,-7.892165194994415e-07,1.105336448861986e-11,7.797935906446214e-10,12.690999337547291,87.95315328575101,0.3297111127750105,49.06246922581693
0.05,31.22219997301066,131.01000003698545,3.0062440068010363,7.2746887925426575,1.6344337065124033e-05,71.36103366059807,7.609028445537322e-05,4.13836768565776,761.6984298824644,0.8988952027456977,0.4799910831820939,64.99999851830465,-2.111598252823224e-10,130.65000001205053,0.4947688648961849,1.274,1.0411783490946764,0.0,0.0,0.0,0.0026416188697653,1.400712475830646e-12,-5.619224312311823e-06,2.011907605575444e-11,1.513662273898073e-08,7.274688792560903,84.3424489129414,0.8988977701081603,71.48092901058644
0.06,31.22219993650032,131.0100000870852,3.0165296370697416,5.85010681778264,5.068669810066215e-05,53.35823692694765,0.0001433105200617,4.137219328423243,590.4875390737208,1.522691000921083,0.7808267652542663,64.99999219358074,-4.73796236848235e-10,130.65000003791934,1.4197352657333189,1.274,1.0411428272531282,0.0,0.0,0.0,0.0044747927625349,7.281148018631898e-12,-2.005475282406068e-05,1.1171862911228507e-10,9.151077240432237e-08,5.850106818001519,80.44771676679609,1.5226989627690024,53.51838965948337
0.07,31.22219988320259,131.01000016023835,3.03203386981366,5.223066188453651,8.177548425102002e-05,81.3184299985088,0.0002118231960237,4.135591512868916,855.2937749779139,2.1592864052522684,1.0869161863996877,64.99997423859169,-6.412756561799901e-10,130.6500000759244,2.8549838936503087,1.274,1.0411038001485082,0.0,0.0,0.0,0.0063455821715603,2.390170240142196e-11,-4.8480399219588434e-05,4.759511905349178e-10,3.137031775695868e-07,5.2230661890920205,76.56571476887886,2.159299250515297,81.42352347220402
0.08,31.222199810099056,131.01000026059657,3.0538731614450465,4.9205605194673305,0.0001153653373085,16.572119993540504,0.0002779330216179,4.133498849640984,241.2171988638848,2.77369609907294,1.3835189947014503,64.99993493678498,-2.1876039611893748e-10,130.65000012877016,4.710857880272528,1.274,1.0410676072544631,0.0,0.0,0.0,0.0081511747624355,6.021571619219232e-11,-9.788530207263684e-05,1.4716967590810003e-09,8.136130958920599e-07,4.920560520816485,72.93648676522018,2.773714220617748,17.079841155512394
0.09,31.222199723119903,131.0100003800031,3.079855197319198,4.881451833427412,0.0001503136263304,50.56045785875456,0.0003327031660716,4.131140931996099,563.0937377043176,3.281493570623278,1.6348701689380831,64.99986201962837,1.8269769624641127e-09,130.65000019332112,6.593625594136025,1.274,1.041033515145738,0.0,0.0,0.0,0.009643462895561,1.2751093704741203e-10,-0.0001681264679604,3.424443474676929e-09,1.6532865509288974e-06,4.881451835736069,70.04352316252388,3.2815171818324886,50.728948583600676
0.1,31.22219962183897,131.01000051904407,3.1101380133832297,4.970482541247133,0.0001884094002875,48.01128887884596,0.0003779187413126,4.128552999373907,538.7437595981919,3.6995182550936,1.8481227246426768,64.99974245408342,6.928501535095898e-09,130.65000027144032,8.380506248569363,1.274,1.0410047961529831,0.0,0.0,0.0,0.0108719332958954,2.377796593350495e-10,-0.0002632716932379,6.768874989297257e-09,2.9186939942835444e-06,4.970482544809042,67.74324296437513,3.69954785037299,48.18847175227141
0.11,31.222199507430005,131.01000067610502,3.144288109797908,5.012997899878295,0.0002242458817429,37.904341905686216,0.0004255156575567,4.125431082555696,442.8656393052949,4.14051577492734,2.0710987232012905,64.99956164603877,1.7049247767270808e-08,130.65000036441916,10.49753589046582,1.274,1.0409744229366016,0.0,0.0,0.0,0.0121679163479408,4.0444037363051054e-10,-0.0003855459258506,1.1933880291928972e-08,4.783748742140384e-06,5.012997904881015,65.39587019539833,4.140550999388074,38.12818271437993
0.12,31.222199380560305,131.0100008502681,3.182059302751477,5.042185365791199,0.0002586344582862,41.38038672425753,0.0004735059015262,4.121771794696561,475.58594813540446,4.585800417716915,2.295871908033661,64.99930331007121,3.4728046629384284e-08,130.6500004745382,12.876777901837864,1.274,1.0409430692148225,0.0,0.0,0.0,0.0134764997110561,6.424579695823126e-10,-0.0005373783032154,1.9384564900988616e-08,7.384676951911315e-06,5.042185372407287,63.11281472764529,4.5858410439226205,41.5851585111909
0.13,31.222199241883693,131.0100010406339,3.223210433964576,5.156061641207808,0.0002969673377523,45.66055824056603,0.000512131451836,4.117925224681128,515.9156326236895,4.943225393952974,2.4833422943911514,64.99894971313284,6.311100281524214e-08,130.6500006047472,14.962219325416733,1.274,1.0409160963544908,0.0,0.0,0.0,0.0145268874454034,9.681158284771342e-10,-0.0007210790263857,2.9609833879150843e-08,1.0681390319191129e-05,5.156061649736731,61.34988604672169,4.943272041473306,45.845870994654106
0.14,31.222199091569497,131.01000124696955,3.2676794950037498,5.2172425228996415,0.0003322984875391,42.54102316203405,0.0005546383704946,4.113365669599138,486.2390860568404,5.338030611619248,2.6866463289900104,64.99848225215402,1.0590921562312501e-07,130.65000075895622,17.44759034719227,1.274,1.0408867279154277,0.0,0.0,0.0,0.0156871278551064,1.3984799026175656e-09,-0.0009391091133496,4.313022336400617e-08,1.5022069580775982e-05,5.217242533452836,59.46822349487047,5.338082808943611,42.73942476346843
