Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,cp,parachute_deploy_gain,Wind Speed,Mach,omega_x,omega_y,omega_z,Cmq,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Acceleration
0.0,31.222216000000007,131.010392,3.000000004412624,0.0,0.0,0.0,0.0,0.0,2.2828121974499247,0.0,0.0,69.99999999623412,0.0,119.9999999935444,0.0,15.288,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,90.0,0.0,0.0
0.01,31.22221599999853,131.01039200000298,3.000000917063271,0.0,0.0,0.0,0.0,0.0,34.24218696174923,5.6867784014017984e-11,5.474503757728832e-11,69.99999999623907,-5.11462587466777e-13,119.99999999354506,1.98023671242804e-21,15.288,0,0,1.6711959335795904e-13,-3.2864878353466853e-19,6.911788849595093e-19,5.692061405548897e-19,-1.2207963390658284e-31,0.0,89.99999999963798,5.6867784014017984e-11,0.0
0.02,31.22221599999723,131.01039200000568,3.000001726319951,0.0,0.0,0.0,0.0,0.0,25.871876237766408,1.1792967899551438e-10,1.1357847798332587e-10,69.9999999962442,-9.857278958451902e-13,119.9999999935458,8.515903470895011e-21,15.288,0,0,3.4656458556383026e-13,-6.67461962436389e-19,1.423015351387225e-18,1.1180834903756764e-18,-5.2121769618584105e-31,0.0,89.99999999924924,1.1792967899551438e-10,0.0
0.03,31.222215999296672,131.01039200143327,3.0001615137527224,20.42851907195769,-0.0001322068636002,9.818784377890063,-1.8165834751072376e-05,3.349840373106596,180.34219359854663,0.0719803307703846,0.0466791637246227,69.99999999761727,-5.644687102050552e-12,119.99999999428556,0.0031725769647335,15.288,0,0,0.0002115314292352,2.887365910600459e-17,-6.363192890082493e-10,9.445520395294416e-12,1.4225756490947804e-13,20.428519072367227,89.57045601315367,0.0719595637648125,10.374485875701161
0.04,31.222215995175432,131.010392009852,3.0014774784435354,10.478950629877588,-4.691398091716e-05,48.68246588147912,4.58896359289121e-06,3.3496783279032343,548.6359724538078,0.322320369556808,0.163487912413173,70.00000000348052,-3.3217170237547406e-11,119.99999999864788,0.0636150598811479,15.288,0,0,0.0009472155618945,1.841005782066488e-15,-1.4140672388353324e-08,2.2872406652853488e-11,1.415611891199262e-11,10.478950629981412,87.98309706092856,0.322313000325918,48.7975699108247
0.05,31.222215983274864,131.01039203423548,3.0066312603651206,5.941869461222631,6.467636109311287e-07,71.20342485914217,5.425866462035373e-05,3.3491146665296405,761.6984298824644,0.8898448477155906,0.3892706660583142,70.00000000249713,-1.3764853130821222e-10,120.00000001125667,0.4848560299734263,15.288,0,0,0.0026150222450589,2.032185861646288e-14,-1.026687748813669e-07,3.620731922696898e-11,2.8375194305090663e-10,5.941869461222718,84.38385864387739,0.8898449493089811,71.28214559568205
0.06,31.222215960666585,131.01039208061363,3.0174424809122447,4.7662805281974086,3.101625919260735e-05,53.16266213635967,0.0001084143246466,3.348187279398636,590.4875390737208,1.5116257295261328,0.6332468789091988,69.99999993088343,-3.554292998962156e-10,120.00000003521876,1.3991759157167718,15.288,0,0,0.004442274853993,1.0687342666664689e-13,-3.7065205241578294e-07,5.0710108319776143e-11,1.740188956348042e-09,4.766280528298096,80.49898897683774,1.511630601548734,53.26799229832499
0.07,31.22221592766803,131.01039214833264,3.033714154293473,4.250896013973048,5.728287693644457e-05,81.18198680793617,0.0001636070905028,3.346908667180805,855.2937749779139,2.1461222018974127,0.8814834600897857,69.99999966287612,-6.786829447594826e-10,120.00000007020148,2.820278433076985,15.288,0,0,0.0063068961150009,3.537071250313013e-13,-9.03504150972598e-07,6.980993451225543e-11,6.022400653577485e-09,4.25089601435835,76.6254728723069,2.1461311998706805,81.25094940822008
0.08,31.2222158824128,131.0103922412357,3.056606289576152,4.002702371903544,8.498918557732573e-05,16.29880142692252,0.0002168757694315,3.345325414459134,241.2171988638848,2.758312572233944,1.1220256871925356,69.9999990167354,-1.1195450547803504e-09,120.0000001181966,4.658746664555659,15.288,0,0,0.0081059668095415,8.975176084649077e-13,-1.8399909100908657e-06,1.0014861018931527e-10,1.576315866029697e-08,4.002702372804325,73.00370166274125,2.758325922303996,16.638573560552384
0.09,31.22221582856777,131.01039235177203,3.083840985720597,3.9706735061840286,0.0001133762379582,50.358996705427295,0.0002610576868751,3.34361721277901,563.0937377043176,3.2635220428487206,1.3258679446187311,69.99999774818232,-1.609163419218683e-09,120.0000001753381,6.521599162192393,15.288,0,0,0.0095906496437214,1.912747785409296e-12,-3.181018271636701e-06,1.4811200443870908e-10,3.2243016752653735e-08,3.970673507800056,70.11864495404187,3.263539851946533,50.4698754239693
0.1,31.22221576586949,131.01039248048403,3.115582414634412,4.0437598974306885,0.0001441284806273,47.80438044095239,0.0002975855318628,3.341833103462886,538.7437595981919,3.6786568690166335,1.498811055058204,69.99999560319826,-2.117017598115536e-09,120.00000024194118,8.286253942878417,15.288,0,0,0.0108106277079332,3.586780232631842e-12,-5.011080199773997e-06,2.2218525003641967e-10,5.7253529559489134e-08,4.043759899994989,67.82665286352078,3.678679508665429,47.92104587676764
0.11,31.2222156950438,131.01039262587707,3.151380127749243,4.078747684575572,0.0001731327836054,37.675952133210814,0.0003360303164755,3.3397664875948747,442.8656393052949,4.116841257544361,1.679638150092437,69.99999229253538,-2.5868931178964993e-09,120.00000031728553,10.377827024853868,15.288,0,0,0.0120983439672291,6.131339803683604e-12,-7.379314257071027e-06,3.309633808535445e-10,9.435398901379565e-08,4.078747688243895,65.48590902621231,4.116868453178414,37.82368846964255
0.12,31.222215616503373,131.01039278710127,3.1909782957114845,4.102854397338882,0.0002009942516015,41.159235519464,0.0003748017127009,3.3374489767673534,475.58594813540446,4.5593272625478285,1.861920446912884,69.99998749092978,-2.9516953188487597e-09,120.00000040099852,12.72852462026672,15.288,0,0,0.0133987031970286,9.784982418374392e-12,-1.0339471850892945e-05,4.838857146189594e-10,1.4641231554452085e-07,4.102854402253695,63.20815755847502,4.55935883465104,41.29432448121301
